pair_key,drug_1_id,drug_1_name,drug_2_id,drug_2_name,twosides_num_signals,twosides_max_prr,twosides_mean_prr,twosides_total_coreports,twosides_mean_report_freq,twosides_found,twosides_top_condition,twosides_mapping_source,twosides_mapping_status
DB00302||DB01050,DB00302,Tranexamic acid,DB01050,Ibuprofen,73,80.0,9.025347465753425,155.0,0.031690868493150684,1,Suicide attempt,exact_name,mapped
DB00302||DB01390,DB00302,Tranexamic acid,DB01390,Sodium bicarbonate,55,30.0,8.206596854545454,85.0,0.048295454545454544,1,White blood cell count decreased,exact_name,mapped
DB00302||DB04890,DB00302,Tranexamic acid,DB04890,Bepotastine,8,30.0,10.0,10.0,0.1136363375,1,Drug eruption,exact_name,mapped
DB00302||DB06822,DB00302,Tranexamic acid,DB06822,Tinzaparin,15,20.0,10.244444,19.0,0.11515147333333335,1,Neutropenia,exact_name,mapped
DB00303||DB00404,DB00303,Ertapenem,DB00404,Alprazolam,93,30.0,8.675161516129032,130.0,0.06656421612903225,1,Cardiomegaly,exact_name,mapped
DB00303||DB00531,DB00303,Ertapenem,DB00531,Cyclophosphamide,26,30.0,9.602563846153846,34.0,0.10059169615384615,1,Pancytopenia,exact_name,mapped
DB00303||DB00567,DB00303,Ertapenem,DB00567,Cephalexin,55,20.0,8.333333145454546,67.0,0.05800861818181818,1,Clostridial infection,exact_name,mapped
DB00303||DB00958,DB00303,Ertapenem,DB00958,Carboplatin,4,20.0,12.75,8.0,0.153846025,1,Pyrexia,exact_name,mapped
DB00303||DB00999,DB00303,Ertapenem,DB00999,Hydrochlorothiazide,59,40.0,7.4039440847457625,74.0,0.054532096610169487,1,Asthenia,exact_name,mapped
DB00303||DB01104,DB00303,Ertapenem,DB01104,Sertraline,28,20.0,7.589285357142857,30.0,0.07653062857142856,1,Mental status changes,exact_name,mapped
DB00304||DB00472,DB00304,Desogestrel,DB00472,Fluoxetine,45,20.0,5.753711577777778,57.0,0.05066666666666667,1,Drug exposure during pregnancy,exact_name,mapped
DB00304||DB00999,DB00304,Desogestrel,DB00999,Hydrochlorothiazide,20,20.0,8.5,23.0,0.11500000000000002,1,Tremor,exact_name,mapped
DB00304||DB08868,DB00304,Desogestrel,DB08868,Fingolimod,22,20.0,7.549242272727272,24.0,0.09917354545454547,1,Gait disturbance,exact_name,mapped
DB00305||DB00445,DB00305,Mitomycin,DB00445,Epirubicin,87,80.0,9.56384748275862,162.0,0.02586208275862069,1,Myelodysplastic syndrome,exact_name,mapped
DB00305||DB00682,DB00305,Mitomycin,DB00682,Warfarin,23,10.0,6.666666086956522,23.0,0.1,1,Atrial fibrillation,exact_name,mapped
DB00305||DB00916,DB00305,Mitomycin,DB00916,Metronidazole,26,20.0,7.548561923076923,36.0,0.07692308461538462,1,Disease progression,exact_name,mapped
DB00309||DB00515,DB00309,Vindesine,DB00515,Cisplatin,63,70.0,8.968690619047619,90.0,0.04201682380952381,1,Acute myeloid leukaemia,exact_name,mapped
DB00310||DB00465,DB00310,Chlorthalidone,DB00465,Ketorolac,45,20.0,7.807053555555555,57.0,0.0904761911111111,1,Injury,exact_name,mapped
DB00310||DB00584,DB00310,Chlorthalidone,DB00584,Enalapril,383,40.0,6.07727960313316,796.0,0.01562653994778068,1,Tricuspid valve incompetence,exact_name,mapped
DB00310||DB00635,DB00310,Chlorthalidone,DB00635,Prednisone,379,40.0,5.649954007915568,762.0,0.013962178416886543,1,Oral candidiasis,exact_name,mapped
DB00310||DB00682,DB00310,Chlorthalidone,DB00682,Warfarin,312,30.0,6.06157864423077,576.0,0.018278759743589744,1,Presyncope,exact_name,mapped
DB00310||DB00857,DB00310,Chlorthalidone,DB00857,Terbinafine,11,20.0,8.151514545454546,15.0,0.13636363636363635,1,Renal failure acute,exact_name,mapped
DB00310||DB00874,DB00310,Chlorthalidone,DB00874,Guaifenesin,111,40.0,11.75471846846847,211.0,0.09504504504504505,1,Myocardial infarction,exact_name,mapped
DB00310||DB01015,DB00310,Chlorthalidone,DB01015,Sulfamethoxazole,92,20.0,8.205615652173913,122.0,0.05304347826086957,1,Pancytopenia,exact_name,mapped
DB00310||DB01016,DB00310,Chlorthalidone,DB01016,Glyburide,143,40.0,7.548462216783216,243.0,0.030344631468531467,1,Rectal haemorrhage,exact_name,mapped
DB00315||DB00448,DB00315,Zolmitriptan,DB00448,Lansoprazole,149,40.0,6.724416241610738,236.0,0.027308511409395976,1,Muscular weakness,exact_name,mapped
DB00315||DB00533,DB00315,Zolmitriptan,DB00533,Rofecoxib,72,80.0,9.766801166666667,116.0,0.06196581805555555,1,Migraine,exact_name,mapped
DB00315||DB00571,DB00315,Zolmitriptan,DB00571,Propranolol,229,46.6667,5.471059013100437,417.0,0.01734247462882096,1,Migraine,exact_name,mapped
DB00315||DB00783,DB00315,Zolmitriptan,DB00783,Estradiol,159,30.0,6.476016754716982,254.0,0.02754285471698113,1,Dyspepsia,exact_name,mapped
DB00316||DB00425,DB00316,Acetaminophen,DB00425,Zolpidem,3891,110.0,5.519637891801594,53916.0,0.0018891058586481624,1,Abscess jaw,exact_name,mapped
DB00316||DB00484,DB00316,Acetaminophen,DB00484,Brimonidine,618,60.0,7.028312079288026,1738.0,0.009937448980582525,1,Macular degeneration,exact_name,mapped
DB00316||DB00491,DB00316,Acetaminophen,DB00491,Miglitol,56,30.0,7.7660405357142865,75.0,0.04960314642857143,1,Hypersensitivity,exact_name,mapped
DB00316||DB00552,DB00316,Acetaminophen,DB00552,Pentostatin,25,20.0,8.41731444,35.0,0.073684192,1,General physical health deterioration,exact_name,mapped
DB00316||DB00601,DB00316,Acetaminophen,DB00601,Linezolid,878,90.0,6.577938455580865,3127.0,0.0063035448747152615,1,Enterococcal infection,exact_name,mapped
DB00316||DB00608,DB00316,Acetaminophen,DB00608,Chloroquine,262,30.0,6.141979900763359,555.0,0.019083961106870228,1,Irritability,exact_name,mapped
DB00316||DB00625,DB00316,Acetaminophen,DB00625,Efavirenz,336,60.0,5.94956200297619,735.0,0.011275778392857143,1,Bacteraemia,exact_name,mapped
DB00316||DB00740,DB00316,Acetaminophen,DB00740,Riluzole,44,20.0,5.526637727272727,55.0,0.05,1,Tachycardia,exact_name,mapped
DB00316||DB00742,DB00316,Acetaminophen,DB00742,Mannitol,372,95.0,8.133794991935485,1157.0,0.0181883938172043,1,Anhedonia,exact_name,mapped
DB00316||DB00831,DB00316,Acetaminophen,DB00831,Trifluoperazine,217,60.0,7.992489129032259,446.0,0.02389882073732719,1,Blood cholesterol increased,exact_name,mapped
DB00316||DB00912,DB00316,Acetaminophen,DB00912,Repaglinide,696,70.0,5.834862735632184,1946.0,0.007025069540229885,1,Blood lactic acid increased,exact_name,mapped
DB00316||DB00986,DB00316,Acetaminophen,DB00986,Glycopyrronium,66,30.0,9.68939393939394,116.0,0.0764164303030303,1,Abdominal pain,exact_name,mapped
DB00316||DB01367,DB00316,Acetaminophen,DB01367,Rasagiline,127,50.0,7.801039921259843,278.0,0.02880233070866142,1,Neuroleptic malignant syndrome,exact_name,mapped
DB00316||DB01992,DB00316,Acetaminophen,DB01992,Coenzyme A,21,20.0,7.174602380952381,22.0,0.08058609523809523,1,Muscle spasticity,exact_name,mapped
DB00316||DB04846,DB00316,Acetaminophen,DB04846,Celiprolol,244,40.0,6.397283229508197,541.0,0.014491585655737705,1,Face oedema,exact_name,mapped
DB00316||DB06213,DB00316,Acetaminophen,DB06213,Regadenoson,61,30.0,7.058808032786885,80.0,0.059612493442622955,1,Cardiac arrest,exact_name,mapped
DB00316||DB06767,DB00316,Acetaminophen,DB06767,Ammonium chloride,4,20.0,10.0,5.0,0.125,1,Neutropenia,exact_name,mapped
DB00316||DB08934,DB00316,Acetaminophen,DB08934,Sofosbuvir,107,30.0,6.750097289719626,192.0,0.037383171962616826,1,Irritability,exact_name,mapped
DB00316||DB09089,DB00316,Acetaminophen,DB09089,Trimebutine,228,70.0,6.383289456140352,426.0,0.01610708513157895,1,Lung disorder,exact_name,mapped
DB00316||DB09449,DB00316,Acetaminophen,DB09449,"Sodium phosphate, monobasic",216,60.0,8.209287587962963,418.0,0.028883373148148147,1,Renal failure chronic,exact_name|rxcui,mapped
DB00316||DB11248,DB00316,Acetaminophen,DB11248,Zinc gluconate,74,40.0,7.620461094594595,110.0,0.05717256891891892,1,Pulmonary embolism,exact_name,mapped
DB00316||DB11321,DB00316,Acetaminophen,DB11321,Cod liver oil,220,35.0,6.883715454545455,468.0,0.02363634909090909,1,Vertigo,exact_name,mapped
DB00316||DB13385,DB00316,Acetaminophen,DB13385,Dihydroergocryptine,12,20.0,9.077380833333335,13.0,0.10833333333333334,1,Urinary tract infection,exact_name,mapped
DB00316||DB13783,DB00316,Acetaminophen,DB13783,Acemetacin,63,40.0,9.131392857142856,115.0,0.058883752380952385,1,Multi-organ failure,exact_name,mapped
DB00317||DB00497,DB00317,Gefitinib,DB00497,Oxycodone,202,90.0,5.510461054455446,507.0,0.015029335841584158,1,Hepatic function abnormal,exact_name,mapped
DB00317||DB00836,DB00317,Gefitinib,DB00836,Loperamide,112,40.0,7.660022678571429,212.0,0.03505289375,1,Anorexia,exact_name,mapped
DB00317||DB00958,DB00317,Gefitinib,DB00958,Carboplatin,399,80.0,7.281727789473685,1352.0,0.01122010215538847,1,Pneumothorax,exact_name,mapped
DB00317||DB01129,DB00317,Gefitinib,DB01129,Rabeprazole,89,30.0,7.4249160337078655,141.0,0.035205969662921346,1,Respiratory failure,exact_name,mapped
DB00317||DB09401,DB00317,Gefitinib,DB09401,Isosorbide,60,20.0,6.8382028833333335,89.0,0.04635416666666667,1,Lung disorder,exact_name,mapped
DB00318||DB00647,DB00318,Codeine,DB00647,Dextropropoxyphene,765,95.0,7.295527823529412,2808.0,0.00978823662745098,1,Economic problem,exact_name|rxcui,mapped
DB00318||DB00694,DB00318,Codeine,DB00694,Daunorubicin,142,120.0,7.177153309859155,244.0,0.019306873943661974,1,Platelet count increased,exact_name,mapped
DB00318||DB00737,DB00318,Codeine,DB00737,Meclizine,229,50.0,8.280880868995633,466.0,0.03230053013100437,1,Economic problem,exact_name,mapped
DB00318||DB00750,DB00318,Codeine,DB00750,Prilocaine,15,10.0,7.1174599999999995,16.0,0.10666666666666667,1,Nasopharyngitis,exact_name,mapped
DB00318||DB00816,DB00318,Codeine,DB00816,Orciprenaline,64,30.0,6.96336984375,92.0,0.053240710937500005,1,Pleural effusion,exact_name|rxcui,mapped
DB00318||DB01053,DB00318,Codeine,DB01053,Benzylpenicillin,45,66.6667,9.231682133333333,92.0,0.051111111111111114,1,Drug hypersensitivity,exact_name|rxcui,mapped
DB00318||DB01269,DB00318,Codeine,DB01269,Panitumumab,36,30.0,7.250297583333333,57.0,0.04797977777777778,1,Neutropenia,exact_name,mapped
DB00318||DB01438,DB00318,Codeine,DB01438,Phenazopyridine,173,40.0,8.163128,273.0,0.03757223468208093,1,Coronary artery disease,exact_name,mapped
DB00318||DB06153,DB00318,Codeine,DB06153,Pizotifen,22,20.0,8.651515,34.0,0.06181818181818182,1,Jaundice,exact_name|rxcui,mapped
DB00318||DB06822,DB00318,Codeine,DB06822,Tinzaparin,146,60.0,7.086290890410958,261.0,0.02262874109589041,1,Maternal drugs affecting foetus,exact_name,mapped
DB00318||DB09341,DB00318,Codeine,DB09341,"Dextrose, unspecified form",91,60.0,8.246303241758241,153.0,0.04100772967032967,1,Respiratory failure,exact_name|rxcui,mapped
DB00318||DB12554,DB00318,Codeine,DB12554,Mebeverine,117,40.0,6.456521957264957,203.0,0.023767691452991454,1,Disturbance in attention,exact_name,mapped
DB00319||DB00398,DB00319,Piperacillin,DB00398,Sorafenib,20,10.0,7.15,24.0,0.092307685,1,Gastrointestinal haemorrhage,exact_name,mapped
DB00319||DB00575,DB00319,Piperacillin,DB00575,Clonidine,248,40.0,7.473515245967742,534.0,0.02503749758064516,1,Myoclonus,exact_name,mapped
DB00319||DB00877,DB00319,Piperacillin,DB00877,Sirolimus,56,50.0,10.561857357142857,95.0,0.051406910714285714,1,Gastrointestinal haemorrhage,exact_name,mapped
DB00319||DB01059,DB00319,Piperacillin,DB01059,Norfloxacin,11,20.0,8.939393636363636,13.0,0.11818181818181818,1,Gastrointestinal haemorrhage,exact_name,mapped
DB00319||DB01076,DB00319,Piperacillin,DB01076,Atorvastatin,462,110.0,6.464524372294372,1347.0,0.011043879437229438,1,Skin ulcer,exact_name,mapped
DB00319||DB01141,DB00319,Piperacillin,DB01141,Micafungin,357,130.0,10.159990588235294,1241.0,0.013117699607843139,1,Acute graft versus host disease in skin,exact_name,mapped
DB00319||DB01197,DB00319,Piperacillin,DB01197,Captopril,106,40.0,9.987361933962264,177.0,0.04911211981132075,1,Arrhythmia,exact_name,mapped
DB00319||DB06696,DB00319,Piperacillin,DB06696,Arbekacin,16,10.0,7.416665625,19.0,0.084821425,1,Pyrexia,exact_name,mapped
DB00319||DB09422,DB00319,Piperacillin,DB09422,Soybean oil,17,20.0,7.696078235294117,18.0,0.07058824705882352,1,Toxic epidermal necrolysis,exact_name,mapped
DB00319||DB13872,DB00319,Piperacillin,DB13872,Lormetazepam,11,20.0,9.772727272727273,14.0,0.11570243636363636,1,Leukaemia recurrent,exact_name,mapped
DB00320||DB00956,DB00320,Dihydroergotamine,DB00956,Hydrocodone,124,50.0,10.774469967741936,256.0,0.054329377419354834,1,Serotonin syndrome,exact_name,mapped
DB00320||DB09000,DB00320,Dihydroergotamine,DB09000,Cyamemazine,20,20.0,7.966666000000001,22.0,0.06875,1,Pleural effusion,exact_name,mapped
DB00321||DB00339,DB00321,Amitriptyline,DB00339,Pyrazinamide,21,30.0,9.154400047619047,35.0,0.08333333333333333,1,Tuberculosis,exact_name,mapped
DB00321||DB00374,DB00321,Amitriptyline,DB00374,Treprostinil,66,20.0,6.324878090909091,95.0,0.04797977424242424,1,Unevaluable event,exact_name,mapped
DB00321||DB00565,DB00321,Amitriptyline,DB00565,Cisatracurium,21,50.0,9.10317380952381,30.0,0.11904760476190476,1,Drug interaction,exact_name,mapped
DB00321||DB00584,DB00321,Amitriptyline,DB00584,Enalapril,1037,60.0,6.785606339440694,4091.0,0.006766784175506269,1,Essential hypertension,exact_name,mapped
DB00321||DB00586,DB00321,Amitriptyline,DB00586,Diclofenac,1267,120.0,5.474178978689818,5446.0,0.0046619792423046565,1,Sleep talking,exact_name,mapped
DB00321||DB00778,DB00321,Amitriptyline,DB00778,Roxithromycin,50,30.0,8.394445,65.0,0.068421048,1,Haemoglobin decreased,exact_name,mapped
DB00321||DB00814,DB00321,Amitriptyline,DB00814,Meloxicam,1002,60.0,6.529933783433133,4084.0,0.006659883652694611,1,Jaw fracture,exact_name,mapped
DB00321||DB00905,DB00321,Amitriptyline,DB00905,Bimatoprost,143,50.0,6.5187292937062935,208.0,0.025518367832167835,1,Lung disorder,exact_name,mapped
DB00321||DB01072,DB00321,Amitriptyline,DB01072,Atazanavir,183,120.0,7.240449240437158,308.0,0.01957045683060109,1,Lactic acidosis,exact_name,mapped
DB00321||DB01075,DB00321,Amitriptyline,DB01075,Diphenhydramine,1253,70.0,6.548413413407822,5988.0,0.006134701867517957,1,Onychomycosis,exact_name,mapped
DB00321||DB01097,DB00321,Amitriptyline,DB01097,Leflunomide,588,30.0,4.865210494897959,1611.0,0.007079577380952381,1,Infarction,exact_name,mapped
DB00321||DB01115,DB00321,Amitriptyline,DB01115,Nifedipine,705,50.0,5.983004835460993,2214.0,0.00833004229787234,1,Cardiotoxicity,exact_name,mapped
DB00321||DB01273,DB00321,Amitriptyline,DB01273,Varenicline,652,43.3333,5.1627967055214725,2746.0,0.008193887760736197,1,Bipolar disorder,exact_name,mapped
DB00321||DB01381,DB00321,Amitriptyline,DB01381,Ginkgo biloba,21,20.0,7.896824761904763,23.0,0.10952380952380954,1,Tremor,exact_name|rxcui,mapped
DB00321||DB01601,DB00321,Amitriptyline,DB01601,Lopinavir,29,20.0,7.5114941379310345,38.0,0.08735631379310345,1,Neutropenia,exact_name,mapped
DB00321||DB03904,DB00321,Amitriptyline,DB03904,Urea,57,20.0,8.484544385964913,73.0,0.0853800596491228,1,Tachycardia,exact_name,mapped
DB00321||DB04861,DB00321,Amitriptyline,DB04861,Nebivolol,291,50.0,6.303405446735396,639.0,0.017852654570446738,1,Facial paresis,exact_name,mapped
DB00321||DB05521,DB00321,Amitriptyline,DB05521,Telaprevir,147,60.0,8.316247299319727,417.0,0.031519258503401364,1,Abdominal distension,exact_name,mapped
DB00321||DB06287,DB00321,Amitriptyline,DB06287,Temsirolimus,35,10.0,6.6700674285714285,40.0,0.10389608857142857,1,Oedema peripheral,exact_name,mapped
DB00321||DB06414,DB00321,Amitriptyline,DB06414,Etravirine,31,30.0,10.612903322580644,51.0,0.06327545161290322,1,Cardiac failure,exact_name,mapped
DB00324||DB00440,DB00324,Fluorometholone,DB00440,Trimethoprim,42,30.0,10.168650714285715,60.0,0.08403359523809524,1,White blood cell count decreased,exact_name,mapped
DB00325||DB00904,DB00325,Nitroprusside,DB00904,Ondansetron,80,40.0,11.1968745,136.0,0.10000000625000001,1,Sepsis,exact_name,mapped
DB00327||DB00461,DB00327,Hydromorphone,DB00461,Nabumetone,160,40.0,9.86608966875,291.0,0.053492658125,1,Neuropathy peripheral,exact_name,mapped
DB00327||DB00563,DB00327,Hydromorphone,DB00563,Methotrexate,708,60.0,6.203728809322033,2221.0,0.008365350974576271,1,Fistula,exact_name,mapped
DB00327||DB00697,DB00327,Hydromorphone,DB00697,Tizanidine,580,60.0,5.8993925275862065,1676.0,0.010702421879310345,1,Lymphopenia,exact_name,mapped
DB00327||DB00788,DB00327,Hydromorphone,DB00788,Naproxen,733,70.0,7.742898402455661,2260.0,0.012283746712141884,1,Hyperaesthesia,exact_name,mapped
DB00327||DB01065,DB00327,Hydromorphone,DB01065,Melatonin,197,40.0,7.177307766497463,345.0,0.02653436700507614,1,Encephalopathy,exact_name,mapped
DB00327||DB01175,DB00327,Hydromorphone,DB01175,Escitalopram,818,90.0,6.784492023227384,2819.0,0.009021488753056235,1,Serotonin syndrome,exact_name,mapped
DB00327||DB01234,DB00327,Hydromorphone,DB01234,Dexamethasone,1465,130.0,7.427101423208191,8739.0,0.005042424415699659,1,Osteolysis,exact_name,mapped
DB00327||DB01259,DB00327,Hydromorphone,DB01259,Lapatinib,160,50.0,7.281801475,429.0,0.031544103750000003,1,Skin ulcer,exact_name,mapped
DB00327||DB03255,DB00327,Hydromorphone,DB03255,Phenol,14,10.0,7.261905,17.0,0.10119052142857143,1,Small intestinal obstruction,exact_name,mapped
DB00327||DB06287,DB00327,Hydromorphone,DB06287,Temsirolimus,87,20.0,6.905727528735633,139.0,0.04318108850574713,1,Tachycardia,exact_name,mapped
DB00327||DB06822,DB00327,Hydromorphone,DB06822,Tinzaparin,31,40.0,9.628193903225807,48.0,0.07038119677419355,1,Jaundice,exact_name,mapped
DB00327||DB14509,DB00327,Hydromorphone,DB14509,Lithium carbonate,85,20.0,8.906208823529411,123.0,0.06577538705882353,1,Diabetes mellitus,exact_name|rxcui,mapped
DB00328||DB00421,DB00328,Indomethacin,DB00421,Spironolactone,291,55.0,7.124430560137457,610.0,0.021610535395189003,1,Gout,exact_name,mapped
DB00328||DB00768,DB00328,Indomethacin,DB00768,Olopatadine,34,20.0,8.772058823529411,43.0,0.08431366176470588,1,Myocardial infarction,exact_name,mapped
DB00328||DB00808,DB00328,Indomethacin,DB00808,Indapamide,34,50.0,8.930617147058824,50.0,0.05252101470588235,1,Thrombocytopenia,exact_name,mapped
DB00328||DB00864,DB00328,Indomethacin,DB00864,Tacrolimus,91,20.0,6.1489931538461535,117.0,0.03474901868131868,1,Colitis ulcerative,exact_name,mapped
DB00328||DB01050,DB00328,Indomethacin,DB01050,Ibuprofen,768,120.0,7.58566198828125,2527.0,0.009910736080729166,1,Economic problem,exact_name,mapped
DB00328||DB01136,DB00328,Indomethacin,DB01136,Carvedilol,320,60.0,7.02746275625,664.0,0.01976189909375,1,Mitral valve incompetence,exact_name,mapped
DB00328||DB01595,DB00328,Indomethacin,DB01595,Nitrazepam,13,20.0,6.8076923076923075,15.0,0.0887573923076923,1,Platelet count decreased,exact_name,mapped
DB00328||DB06812,DB00328,Indomethacin,DB06812,Povidone-iodine,47,30.0,8.537233617021277,58.0,0.06855796595744681,1,Platelet count decreased,exact_name,mapped
DB00328||DB14681,DB00328,Indomethacin,DB14681,Cortisone,13,10.0,5.564102307692308,13.0,0.09090909999999999,1,Mobility decreased,exact_name,mapped
DB00330||DB00349,DB00330,Ethambutol,DB00349,Clobazam,14,30.0,15.178571428571429,25.0,0.16233754285714289,1,Neutropenia,exact_name,mapped
DB00330||DB00615,DB00330,Ethambutol,DB00615,Rifabutin,534,360.0,8.111767104868914,1806.0,0.0073203907303370785,1,Mycobacterium avium complex infection,exact_name,mapped
DB00330||DB00787,DB00330,Ethambutol,DB00787,Acyclovir,225,56.6667,8.439567648888888,640.0,0.021227207733333333,1,Dyskinesia,exact_name,mapped
DB00330||DB01141,DB00330,Ethambutol,DB01141,Micafungin,21,30.0,11.156461904761905,29.0,0.08630952380952381,1,Condition aggravated,exact_name,mapped
DB00330||DB01212,DB00330,Ethambutol,DB01212,Ceftriaxone,168,90.0,10.673434785714287,411.0,0.030202835714285715,1,Ventricular extrasystoles,exact_name,mapped
DB00330||DB09324,DB00330,Ethambutol,DB09324,Sulbactam,38,40.0,9.166467131578948,56.0,0.06698561315789474,1,Sepsis,exact_name,mapped
DB00331||DB00390,DB00331,Metformin,DB00390,Digoxin,1920,150.0,5.240166753125,17150.0,0.0032575825890625,1,Cardioactive drug level increased,exact_name,mapped
DB00331||DB00396,DB00331,Metformin,DB00396,Progesterone,280,53.3333,5.6160567285714285,614.0,0.012675474107142858,1,Small for dates baby,exact_name,mapped
DB00331||DB00445,DB00331,Metformin,DB00445,Epirubicin,106,70.0,8.336581990566037,213.0,0.02715450283018868,1,Tetany,exact_name,mapped
DB00331||DB00577,DB00331,Metformin,DB00577,Valaciclovir,696,60.0,4.984684047413793,2097.0,0.006894578649425287,1,Hypophosphataemia,exact_name|rxcui,mapped
DB00331||DB00615,DB00331,Metformin,DB00615,Rifabutin,13,30.0,18.46153846153846,28.0,0.21538461538461537,1,Pancytopenia,exact_name,mapped
DB00331||DB00669,DB00331,Metformin,DB00669,Sumatriptan,556,70.0,6.141920438848921,1671.0,0.011049249550359711,1,Sleep apnoea syndrome,exact_name,mapped
DB00331||DB00744,DB00331,Metformin,DB00744,Zileuton,42,20.0,7.412698333333333,47.0,0.09325397857142857,1,Blood pressure increased,exact_name,mapped
DB00331||DB00783,DB00331,Metformin,DB00783,Estradiol,1011,70.0,5.190623527200791,4054.0,0.005493001632047478,1,Rhinitis allergic,exact_name,mapped
DB00331||DB00883,DB00331,Metformin,DB00883,Isosorbide dinitrate,753,120.0,5.997323065073042,2653.0,0.007190287397078353,1,Lactic acidosis,exact_name,mapped
DB00331||DB00918,DB00331,Metformin,DB00918,Almotriptan,59,35.0,9.488902254237289,99.0,0.07627117288135594,1,Diarrhoea,exact_name,mapped
DB00331||DB00994,DB00331,Metformin,DB00994,Neomycin,52,20.0,5.5860752307692305,60.0,0.039787830769230766,1,Unresponsive to stimuli,exact_name,mapped
DB00331||DB01112,DB00331,Metformin,DB01112,Cefuroxime,446,95.0,7.677187367713004,1274.0,0.015357540448430494,1,Lactic acidosis,exact_name,mapped
DB00331||DB01167,DB00331,Metformin,DB01167,Itraconazole,152,30.0,6.7785289342105255,255.0,0.027058561842105266,1,Hepatic function abnormal,exact_name,mapped
DB00331||DB01211,DB00331,Metformin,DB01211,Clarithromycin,710,90.0,6.972980556338029,2588.0,0.009228029633802816,1,Sedation,exact_name,mapped
DB00331||DB01254,DB00331,Metformin,DB01254,Dasatinib,170,70.0,5.932079541176471,391.0,0.023,1,Pleural effusion,exact_name,mapped
DB00331||DB01263,DB00331,Metformin,DB01263,Posaconazole,10,30.0,10.333333,13.0,0.10833333999999999,1,Drug interaction,exact_name,mapped
DB00331||DB01395,DB00331,Metformin,DB01395,Drospirenone,190,300.0,11.671405884210525,1349.0,0.025448024684210525,1,Cholecystitis chronic,exact_name,mapped
DB00331||DB06153,DB00331,Metformin,DB06153,Pizotifen,16,25.0,9.583337499999999,34.0,0.15178575,1,Abdominal pain upper,exact_name|rxcui,mapped
DB00331||DB06207,DB00331,Metformin,DB06207,Silodosin,104,70.0,6.182513855769231,171.0,0.02417987692307692,1,Respiratory failure,exact_name,mapped
DB00331||DB06403,DB00331,Metformin,DB06403,Ambrisentan,285,70.0,3.6701230947368417,1069.0,0.008428934631578946,1,Right ventricular failure,exact_name,mapped
DB00331||DB06605,DB00331,Metformin,DB06605,Apixaban,232,260.0,5.610931344827586,560.0,0.011174963879310345,1,Creatinine renal clearance abnormal,exact_name,mapped
DB00331||DB08860,DB00331,Metformin,DB08860,Pitavastatin,201,40.0,4.908508348258707,362.0,0.012251663084577116,1,Bladder cancer,exact_name,mapped
DB00331||DB08880,DB00331,Metformin,DB08880,Teriflunomide,112,60.0,7.864006205357143,241.0,0.04303571428571429,1,Alopecia,exact_name,mapped
DB00331||DB08882,DB00331,Metformin,DB08882,Linagliptin,636,30.0,3.129789355345912,2081.0,0.00428835358490566,1,Hypoglycaemic coma,exact_name,mapped
DB00331||DB09345,DB00331,Metformin,DB09345,Pramocaine,42,20.0,6.714568642857143,49.0,0.0555555119047619,1,Abdominal pain upper,exact_name|rxcui,mapped
DB00331||DB12319,DB00331,Metformin,DB12319,Benzbromarone,33,20.0,7.419683363636364,44.0,0.06666666666666667,1,Myocardial infarction,exact_name,mapped
DB00331||DB14502,DB00331,Metformin,DB14502,"Sodium phosphate, dibasic",46,90.0,10.390316608695652,83.0,0.07844989782608695,1,Renal failure acute,exact_name,mapped
DB00332||DB00335,DB00332,Ipratropium,DB00335,Atenolol,821,60.0,5.984683384896468,2731.0,0.0081931796954933,1,Cardiomegaly,exact_name,mapped
DB00332||DB00581,DB00332,Ipratropium,DB00581,Lactulose,632,70.0,7.170502882911392,1882.0,0.009513892262658228,1,Tricuspid valve incompetence,exact_name,mapped
DB00332||DB00681,DB00332,Ipratropium,DB00681,Amphotericin B,112,50.0,9.4333905625,194.0,0.03936686964285714,1,Blood creatinine increased,exact_name,mapped
DB00332||DB00683,DB00332,Ipratropium,DB00683,Midazolam,363,45.0,7.086864118457301,930.0,0.015249905950413223,1,Multi-organ failure,exact_name,mapped
DB00332||DB00700,DB00332,Ipratropium,DB00700,Eplerenone,129,60.0,9.462839635658915,206.0,0.06653748139534883,1,Cardiac failure congestive,exact_name,mapped
DB00332||DB00816,DB00332,Ipratropium,DB00816,Orciprenaline,354,50.0,6.244165771186441,718.0,0.014804723926553671,1,Cardiomegaly,exact_name|rxcui,mapped
DB00332||DB00818,DB00332,Ipratropium,DB00818,Propofol,345,85.0,7.850659655072464,833.0,0.016537618608695653,1,Toxic epidermal necrolysis,exact_name,mapped
DB00332||DB00850,DB00332,Ipratropium,DB00850,Perphenazine,26,20.0,8.850426923076922,31.0,0.11923076923076924,1,Myocardial infarction,exact_name,mapped
DB00332||DB00927,DB00332,Ipratropium,DB00927,Famotidine,730,140.0,8.454022780821917,2685.0,0.013230513205479452,1,Acute respiratory failure,exact_name,mapped
DB00332||DB01241,DB00332,Ipratropium,DB01241,Gemfibrozil,353,50.0,7.546560549575071,762.0,0.019623996288951843,1,Chronic obstructive pulmonary disease,exact_name,mapped
DB00332||DB11750,DB00332,Ipratropium,DB11750,Clobetasol,107,50.0,7.3212938037383175,160.0,0.042723628971962614,1,Chronic obstructive pulmonary disease,exact_name,mapped
DB00332||DB13679,DB00332,Ipratropium,DB13679,Dexchlorpheniramine,57,30.0,7.662071754385965,80.0,0.061022163157894736,1,Hyperhidrosis,exact_name,mapped
